pair_id,para_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len
CD012103,3,7,• Gonadotrophin-releasing hormone (GnRH) antagonist protocol in ART cycles (moderate-quality evidence).,ignore,['• Gonadotrophin-releasing hormone (GnRH) antagonist protocol in ART cycles (moderate-quality evidence).'],7,0.36363636363636365,2,22
CD012103,4,8,• GnRH agonist (GnRHa) trigger in donor oocyte or 'freeze-all' programmes (moderate-quality evidence).,ignore,"[""• GnRH agonist (GnRHa) trigger in donor oocyte or 'freeze-all' programmes (moderate-quality evidence).""]",8,0.4090909090909091,3,22
CD012103,5,9,Evidence of low or very low quality suggests that clinicians should consider the following interventions in ART cycles to reduce OHSS rates.,ignore,['Evidence of low or very low quality evidence suggests that clinicians should consider the following interventions in ART cycles to reduce OHSS rates.'],9,0.45454545454545453,3,22
CD012103,6,10,• Clomiphene citrate for controlled ovarian stimulation in ART cycles (low-quality evidence).,ignore,['• Clomiphene citrate for controlled ovarian stimulation in ART cycles (low-quality evidence).'],10,0.5,3,22
CD012103,7,11,• Cabergoline around the time of human chorionic gonadotrophin (hCG) administration or oocyte pickup in ART cycles (low-quality evidence).,ignore,['• Cabergoline around the time of human chorionic gonadotrophin (hCG) administration or oocyte pickup in ART cycles (low-quality evidence).'],11,0.5454545454545454,3,22
CD012103,8,12,• Intravenous fluids (plasma expanders) around the time of hCG administration or oocyte pickup in ART cycles (very low-quality evidence).,ignore,['• Intravenous fluids (blood plasma expanders) around the time of hCG administration or egg pickup in ART cycles (very low-quality evidence).'],12,0.5909090909090909,3,22
CD012103,9,13,• Progesterone for luteal phase support in ART cycles (low-quality evidence).,ignore,['• Progesterone for luteal phase support in ART cycles (low-quality evidence).'],13,0.6363636363636364,4,22
CD012103,10,14,• Coasting (withholding gonadotrophins) - a promising intervention that needs to be researched further for reduction of OHSS.,rephrase,['A promising intervention that needs to be researched further is coasting (withholding gonadotrophins) for reduction of OHSS.'],14,0.6818181818181818,4,22
CD012103,11,15,"On the basis of this overview, we must conclude that evidence is currently insufficient to support the widespread practice of embryo cryopreservation.",rephrase,"['On the basis of this overview, we must conclude that evidence is currently insufficient to support the widespread practice of freezing all embryos and replacing them at a later time when OHSS has dissolved.']",15,0.7272727272727273,4,22
CD012103,12,16,"Currently, 27 reviews in the Cochrane Library were conducted to report on or to try to report on OHSS in ART cycles.",delete,[],16,0.7727272727272727,4,22
CD012103,12,17,We identified four review protocols but no new registered titles that can potentially be included in this overview in the future.,delete,[],16,0.8181818181818182,5,22
CD012103,12,18,This overview provides the most up-to-date evidence on prevention of OHSS in ART cycles from all currently published Cochrane reviews on ART.,merge,[],16,0.8636363636363636,5,22
CD012103,12,19,Clinicians can use the evidence summarised in this overview to choose the best treatment regimen for individual patients - a regimen that not only reduces the chance of developing OHSS but does not compromise other outcomes such as pregnancy or live birth rate.,none,['Clinicians can use the evidence summarised in this overview to choose the best treatment regimen for individual patients - a regimen that not only reduces the chance of developing OHSS but does not compromise pregnancy outcomes.'],16,0.9090909090909091,5,22
CD012103,12,20,"Review results, however, are limited by the lack of recent primary studies or updated reviews.",rephrase,"['However, results of this overview are limited by the lack of recent primary studies or updated reviews.']",17,0.9545454545454546,5,22
CD012103,12,21,"Furthermore, this overview can be used by policymakers in developing local and regional protocols or guidelines and can reveal knowledge gaps for future research.",ignore,"['Furthermore, this overview can be used by policymakers in developing local and regional protocols or guidelines and can reveal knowledge gaps for future research.']",18,1.0,5,22
CD003123,0,0,We included 19 studies (2256 participants).,rephrase,['Our systematic review found 19 studies involving 2256 children that use epinephrine for the treatment of bronchiolitis in acute care settings.'],0,0.09090909090909091,1,11
CD003123,0,1,Epinephrine versus placebo among outpatients showed a significant reduction in admissions at Day 1 (risk ratio (RR) 0.67; 95% confidence interval (CI) 0.50 to 0.89) but not at Day 7 post-emergency department visit.,delete,[],1,0.18181818181818182,1,11
CD003123,0,2,There was no difference in LOS for inpatients.,delete,[],1,0.2727272727272727,2,11
CD003123,0,3,Epinephrine versus salbutamol showed no differences among outpatients for admissions at Day 1 or 7.,delete,[],1,0.36363636363636365,2,11
CD003123,0,4,Inpatients receiving epinephrine had a significantly shorter LOS compared to salbutamol (mean difference -0.28; 95% CI -0.46 to -0.09).,delete,[],1,0.45454545454545453,3,11
CD003123,0,5,One large RCT showed a significantly shorter admission rate at Day 7 for epinephrine and steroid combined versus placebo (RR 0.65; 95% CI 0.44 to 0.95).,delete,[],1,0.5454545454545454,3,11
CD003123,0,6,There were no important differences in adverse events.,rephrase,['The evidence shows no important differences in adverse effects with epinephrine over the short-term with long-term safety not being assessed.'],1,0.6363636363636364,4,11
CD003123,1,7,"This review demonstrates the superiority of epinephrine compared to placebo for short-term outcomes for outpatients, particularly in the first 24 hours of care.",rephrase,"['When comparing epinephrine with placebo, no differences were found for length of hospital stay but there is some indication that epinephrine is effective for reducing hospital admissions.']",2,0.7272727272727273,4,11
CD003123,1,8,Exploratory evidence from a single study suggests benefits of epinephrine and steroid combined for later time points.,rephrase,"['Exploratory results from one large, high-quality trial suggest that combined treatment with systemic glucocorticoids (dexamethasone) and epinephrine may significantly reduce admissions.']",3,0.8181818181818182,5,11
CD003123,1,9,More research is required to confirm the benefits of combined epinephrine and steroids among outpatients.,rephrase,"['Further research is needed to confirm the efficacy, applicability and long-term safety of epinephrine as a treatment for bronchiolitis.']",4,0.9090909090909091,5,11
CD003123,1,10,There is no evidence of effectiveness for repeated dose or prolonged use of epinephrine or epinephrine and dexamethasone combined among inpatients.,split,"['In summary, our systematic review provides evidence that epinephrine is more effective than placebo for bronchiolitis in outpatients.', 'There is no evidence to support the use of epinephrine for inpatients.']",5,1.0,5,11
CD007492,0,0,We identified one new trial from the updated searches.,split,"['We searched for all relevant studies until 4 September 2015.', 'We found seven studies, six of which we identified previously and one retrieved for this update.']",0,0.058823529411764705,1,17
CD007492,1,1,Seven trials (347 participants) met the selection criteria.,delete,[],2,0.11764705882352941,1,17
CD007492,1,2,"The interventions varied but had common components: interventions that increased the intensity and frequency of service delivery (4 trials, 200 participants), community-based specialist behaviour therapy (1 trial, 63 participants), and outreach treatment (1 trial, 50 participants).",delete,[],2,0.17647058823529413,1,17
CD007492,1,3,"Another trial compared two active arms (traditional counselling and integrated intervention for bereavement, 34 participants).",delete,[],2,0.23529411764705882,2,17
CD007492,2,4,The included studies investigated interventions dealing with the mental health problems of persons with an intellectual disability; none focused on physical health problems.,split,"['All of the studies assessed the impact of the intervention on the mental health of persons with an intellectual disability; none considered the physical health.', 'Those studies used different interventions, including giving persons with an intellectual disability more health services, psychological support, and treating them at home, instead of at the hospital.']",2,0.29411764705882354,2,17
CD007492,2,5,"Four studies assessed the effect of organisational interventions on behavioural problems for persons with an intellectual disability, three assessed care giver burden, and three assessed the costs associated with the interventions.",rephrase,"['Studies mainly looked at how the interventions helped the behavioural problems of those with an intellectual disability, how much burden they caused the care givers, and how much they cost.']",4,0.35294117647058826,2,17
